Rental ID,Customer Name,Country,Rental Start Date,Rental End Date,Car Type,Rental Source,Total Cost,Payment Status,Cancellation Status,Revenue
R12375,Heather Sheppard,Saint Lucia,2023-01-27 00:00:00,2023-01-31 00:00:00,SUV,In-Store,245.52,Pending,Cancelled,0
R44901,Gina Norton,Saudi Arabia,2023-07-04 00:00:00,2023-07-05 00:00:00,Coupe,Online,68.91,Paid,Not Cancelled,154.91
R40422,Charles Coleman,Anguilla,2023-11-22 00:00:00,2023-11-22 00:00:00,Coupe,Third-party,255.84,Pending,Not Cancelled,453.84
R37100,Diane Jefferson,Lithuania,2023-03-31 00:00:00,2023-04-06 00:00:00,Hatchback,Online,454.5,Pending,Not Cancelled,-92.5
R83165,Lisa Cohen,Antigua and Barbuda,2023-02-02 00:00:00,2023-02-07 00:00:00,Coupe,Online,367.04,Paid,Cancelled,0
R04464,Jamie Wagner,Haiti,2023-10-24 00:00:00,2023-10-25 00:00:00,Coupe,Third-party,290.05,Pending,Cancelled,0
R48611,Terri Smith,Lebanon,2023-02-20 00:00:00,2023-02-24 00:00:00,Coupe,Third-party,227.01,Paid,Not Cancelled,615.01
R11055,Cristian White,Marshall Islands,2023-09-24 00:00:00,2023-09-29 00:00:00,Sedan,Online,383.12,Pending,Not Cancelled,483.12
R44020,Ashley Johnson,Uruguay,2023-07-24 00:00:00,2023-07-30 00:00:00,Coupe,In-Store,102,Paid,Cancelled,0
R94311,Jose Owens,Moldova,2023-12-09 00:00:00,2023-12-11 00:00:00,Sedan,Online,195.83,Pending,Not Cancelled,-422.17
R03383,Samantha Gibson,Kiribati,2023-02-06 00:00:00,2023-02-08 00:00:00,Sedan,Third-party,198.11,Pending,Cancelled,0
R87293,Melissa Marsh,Congo,2023-02-25 00:00:00,2023-02-26 00:00:00,Hatchback,Online,285.24,Pending,Not Cancelled,-61.76
R52674,Gary Warren,Slovenia,2023-10-11 00:00:00,2023-10-17 00:00:00,SUV,In-Store,140.72,Pending,Not Cancelled,-79.28
R98612,Sarah Forbes,Indonesia,2023-05-11 00:00:00,2023-05-13 00:00:00,Convertible,Online,83.56,Pending,Cancelled,0
R78738,Kristen Terry,Singapore,2023-02-10 00:00:00,2023-02-16 00:00:00,Hatchback,In-Store,277.98,Paid,Not Cancelled,511.98
R40783,Barbara Fernandez,Czech Republic,2023-08-05 00:00:00,2023-08-06 00:00:00,Convertible,Third-party,301.88,Paid,Cancelled,0
R00299,Deborah Miller,French Guiana,2023-01-20 00:00:00,2023-01-23 00:00:00,SUV,Third-party,438.18,Paid,Cancelled,0
R24981,Courtney Rogers,Anguilla,2023-04-26 00:00:00,2023-04-26 00:00:00,Sedan,Online,251.67,Pending,Cancelled,0
R01968,Kelly Acosta,Palau,2023-09-23 00:00:00,2023-09-27 00:00:00,Convertible,Third-party,226.9,Paid,Not Cancelled,614.9
R21110,Nicholas Crane,Mauritania,2023-03-21 00:00:00,2023-03-25 00:00:00,Coupe,Third-party,146.75,Pending,Cancelled,0
R77969,Jeremy Jones,Iraq,2023-07-10 00:00:00,2023-07-11 00:00:00,Hatchback,Third-party,364.72,Paid,Not Cancelled,102.72
R86709,Elizabeth Lee,Angola,2023-08-28 00:00:00,2023-09-03 00:00:00,Hatchback,In-Store,393.21,Pending,Cancelled,0
R13704,Dustin Bradshaw,Aruba,2023-08-27 00:00:00,2023-08-28 00:00:00,Coupe,Third-party,333.28,Paid,Cancelled,0
R61387,Kathryn Anderson,Saint Martin,2023-10-05 00:00:00,2023-10-08 00:00:00,Sedan,Third-party,272.07,Paid,Not Cancelled,-208.93
R83793,Jacob Huber,Anguilla,2023-05-13 00:00:00,2023-05-17 00:00:00,Sedan,In-Store,357.77,Paid,Not Cancelled,342.77
R20119,Michael Brown,Chad,2023-12-27 00:00:00,2024-01-01 00:00:00,Sedan,In-Store,125.32,Paid,Not Cancelled,-437.68
R19876,Paul Rivas,South Georgia and the South Sandwich Islands,2023-02-01 00:00:00,2023-02-02 00:00:00,Convertible,In-Store,471.25,Pending,Cancelled,0
R18590,Gregory Rowland,Saint Helena,2023-11-07 00:00:00,2023-11-10 00:00:00,Sedan,Third-party,403.7,Pending,Not Cancelled,329.7
R78136,Heidi Ward,British Virgin Islands,2023-07-25 00:00:00,2023-07-27 00:00:00,Coupe,In-Store,175.88,Pending,Cancelled,0
R26340,Patricia Owens,Gabon,2023-01-31 00:00:00,2023-02-02 00:00:00,Hatchback,Third-party,419.42,Pending,Not Cancelled,804.42
R35992,Cody Huynh,Madagascar,2023-12-28 00:00:00,2023-12-30 00:00:00,Coupe,Online,195.39,Pending,Not Cancelled,-321.61
R95046,Allison Johnson,Madagascar,2023-12-03 00:00:00,2023-12-06 00:00:00,SUV,Online,187.64,Paid,Not Cancelled,465.64
R79324,Colleen Barber,Chile,2023-05-08 00:00:00,2023-05-11 00:00:00,SUV,In-Store,234.34,Paid,Not Cancelled,587.34
R51503,Kathryn Olson,Reunion,2023-11-21 00:00:00,2023-11-24 00:00:00,Coupe,Third-party,451.9,Paid,Not Cancelled,-101.1
R16314,Elizabeth King,Tuvalu,2024-01-04 00:00:00,2024-01-09 00:00:00,SUV,Online,244.77,Pending,Cancelled,0
R11785,Jonathan Alexander,Maldives,2023-07-12 00:00:00,2023-07-15 00:00:00,Coupe,Third-party,427.43,Pending,Not Cancelled,897.43
R48760,Michele Boyd,Equatorial Guinea,2023-10-31 00:00:00,2023-11-03 00:00:00,Hatchback,Third-party,233.42,Paid,Cancelled,0
R38863,Megan Perez,Burundi,2023-03-05 00:00:00,2023-03-11 00:00:00,Coupe,Online,320.3,Pending,Not Cancelled,419.3
R06699,John Lawson,Mexico,2023-06-19 00:00:00,2023-06-24 00:00:00,SUV,In-Store,489.69,Paid,Not Cancelled,38.69
R96023,Heather Campbell MD,Korea,2023-03-18 00:00:00,2023-03-24 00:00:00,SUV,In-Store,193.71,Pending,Cancelled,0
R57609,Emily Williams,Zambia,2023-03-15 00:00:00,2023-03-21 00:00:00,Sedan,In-Store,322.4,Pending,Not Cancelled,797.4
R76171,Holly Hull,Guinea-Bissau,2023-05-20 00:00:00,2023-05-23 00:00:00,Convertible,In-Store,85.52,Pending,Not Cancelled,-438.48
R58690,Marissa Johnson,Solomon Islands,2023-06-06 00:00:00,2023-06-08 00:00:00,Sedan,Online,185.57,Paid,Not Cancelled,344.57
R83406,Zachary Marks,Albania,2023-10-14 00:00:00,2023-10-17 00:00:00,Sedan,Online,466.76,Paid,Not Cancelled,876.76
R72365,Joseph Gardner Jr.,French Polynesia,2023-05-17 00:00:00,2023-05-17 00:00:00,Coupe,Third-party,305.2,Paid,Cancelled,0
R18593,David Murphy,Brazil,2023-10-05 00:00:00,2023-10-10 00:00:00,SUV,In-Store,238.43,Paid,Not Cancelled,-67.57
R14780,Jill Williams,China,2023-03-02 00:00:00,2023-03-05 00:00:00,SUV,Third-party,69.79,Paid,Cancelled,0
R09087,Rachel Fisher,Tunisia,2023-02-24 00:00:00,2023-02-24 00:00:00,Sedan,Online,262.19,Paid,Cancelled,0
R12194,Joseph Morgan,Slovenia,2023-09-21 00:00:00,2023-09-21 00:00:00,Convertible,Online,358.5,Paid,Not Cancelled,-327.5
R97647,Stephen Reyes,Vanuatu,2023-10-10 00:00:00,2023-10-12 00:00:00,Hatchback,In-Store,101.04,Paid,Not Cancelled,-99.96
R58235,Heidi Martinez,El Salvador,2023-06-24 00:00:00,2023-06-29 00:00:00,Sedan,Online,60.23,Paid,Cancelled,0
R86085,Kristen Simon,Moldova,2023-04-24 00:00:00,2023-04-27 00:00:00,SUV,Online,478.96,Paid,Cancelled,0
R03283,John Griffin,Mauritius,2023-08-07 00:00:00,2023-08-13 00:00:00,SUV,Third-party,414.95,Pending,Not Cancelled,2.95
R98252,Brian Thomas,Svalbard & Jan Mayen Islands,2023-09-03 00:00:00,2023-09-04 00:00:00,SUV,Third-party,479.64,Pending,Cancelled,0
R75743,Phyllis Williamson,Timor-Leste,2023-08-01 00:00:00,2023-08-02 00:00:00,SUV,Third-party,172.19,Pending,Not Cancelled,62.19
R32450,Brandon Bradley,Mexico,2023-06-29 00:00:00,2023-07-04 00:00:00,Convertible,Third-party,175.16,Pending,Not Cancelled,-148.84
R76412,John Jones,Zimbabwe,2023-08-08 00:00:00,2023-08-08 00:00:00,Convertible,Online,292.06,Paid,Cancelled,0
R11970,Sarah White,Botswana,2023-06-11 00:00:00,2023-06-17 00:00:00,SUV,In-Store,130.46,Paid,Not Cancelled,-110.54
R48475,Michael Roberts,Tunisia,2023-01-30 00:00:00,2023-02-05 00:00:00,Hatchback,In-Store,350.08,Pending,Cancelled,0
R18374,Cathy Smith,Ethiopia,2023-12-16 00:00:00,2023-12-21 00:00:00,SUV,In-Store,419.37,Paid,Cancelled,0
R42919,Joseph Pacheco DDS,Barbados,2023-01-14 00:00:00,2023-01-19 00:00:00,SUV,Third-party,270.18,Pending,Cancelled,0
R99924,Amy Price,Saint Martin,2023-04-21 00:00:00,2023-04-21 00:00:00,Sedan,Third-party,268.39,Pending,Not Cancelled,-214.61
R15399,Rhonda Smith,Lesotho,2023-12-26 00:00:00,2023-12-28 00:00:00,Convertible,Online,54.77,Paid,Not Cancelled,-643.23
R38728,Aaron Jones,Suriname,2023-10-06 00:00:00,2023-10-09 00:00:00,Hatchback,Online,61.49,Pending,Cancelled,0
R99916,Elizabeth Lee,Slovenia,2023-04-14 00:00:00,2023-04-20 00:00:00,SUV,Online,212.37,Pending,Not Cancelled,-165.63
R80061,Alison Wyatt,Lebanon,2023-04-02 00:00:00,2023-04-04 00:00:00,SUV,In-Store,343.1,Paid,Not Cancelled,664.1
R42260,Ralph Drake,Panama,2023-05-30 00:00:00,2023-06-03 00:00:00,Hatchback,In-Store,304.55,Paid,Not Cancelled,86.55
R00385,Krystal Bell,Guernsey,2023-03-21 00:00:00,2023-03-25 00:00:00,Hatchback,In-Store,128.5,Pending,Not Cancelled,-170.5
R77501,Michael Ross,Korea,2023-11-18 00:00:00,2023-11-19 00:00:00,Coupe,Third-party,470.46,Pending,Cancelled,0
R31365,Rebecca Christensen,Svalbard & Jan Mayen Islands,2023-12-23 00:00:00,2023-12-29 00:00:00,Hatchback,Online,453.38,Pending,Cancelled,0
R55600,Sabrina Wade,Netherlands,2023-09-23 00:00:00,2023-09-24 00:00:00,SUV,In-Store,444.02,Paid,Not Cancelled,313.02
R08431,Erika Martin,British Indian Ocean Territory (Chagos Archipelago),2023-02-28 00:00:00,2023-03-03 00:00:00,SUV,Third-party,317.45,Pending,Cancelled,0
R95447,John Drake,Gibraltar,2023-05-28 00:00:00,2023-06-03 00:00:00,Hatchback,Online,62.82,Paid,Cancelled,0
R80913,Mariah Fox,Madagascar,2023-09-11 00:00:00,2023-09-15 00:00:00,Coupe,Third-party,165,Pending,Not Cancelled,-146
R48445,Christopher Rangel,Montenegro,2023-08-18 00:00:00,2023-08-22 00:00:00,Hatchback,In-Store,466.33,Pending,Cancelled,0
R59183,Richard Bell,Ukraine,2023-08-11 00:00:00,2023-08-17 00:00:00,SUV,Third-party,483.14,Paid,Cancelled,0
R41035,Troy Nelson,Marshall Islands,2023-07-22 00:00:00,2023-07-24 00:00:00,Sedan,In-Store,70.97,Paid,Cancelled,0
R24530,Donna Gill,Germany,2023-07-12 00:00:00,2023-07-13 00:00:00,Coupe,In-Store,233.31,Paid,Cancelled,0
R28143,Nicole Murphy,Greenland,2023-12-21 00:00:00,2023-12-22 00:00:00,Coupe,Online,333.41,Paid,Not Cancelled,-170.59
R07132,Alexander Melendez,New Caledonia,2023-11-13 00:00:00,2023-11-16 00:00:00,Hatchback,Online,170.94,Pending,Cancelled,0
R19147,Anne Hamilton,Saint Barthelemy,2023-08-20 00:00:00,2023-08-24 00:00:00,Coupe,Online,282.59,Paid,Cancelled,0
R20590,Jodi Gallagher,Moldova,2023-12-24 00:00:00,2023-12-27 00:00:00,Hatchback,Third-party,295.04,Pending,Cancelled,0
R55351,John Boyer,Chile,2023-01-27 00:00:00,2023-01-31 00:00:00,SUV,Online,160.4,Paid,Not Cancelled,588.4
R46241,Nicholas Cannon,Burkina Faso,2023-07-10 00:00:00,2023-07-12 00:00:00,SUV,Online,474.19,Paid,Cancelled,0
R68324,Nicholas Mcpherson,Iraq,2023-01-07 00:00:00,2023-01-09 00:00:00,Convertible,Online,403.38,Paid,Cancelled,0
R39149,Bryce Ward,Iran,2023-12-07 00:00:00,2023-12-12 00:00:00,SUV,In-Store,442.46,Pending,Cancelled,0
R51514,Christopher Smith,Zimbabwe,2023-06-05 00:00:00,2023-06-05 00:00:00,Sedan,In-Store,161.21,Paid,Not Cancelled,-349.79
R90050,Madison Bell,Finland,2023-04-11 00:00:00,2023-04-14 00:00:00,Hatchback,In-Store,473.55,Pending,Not Cancelled,-167.45
R80518,Brady King,Thailand,2023-12-13 00:00:00,2023-12-16 00:00:00,Convertible,Third-party,483.22,Pending,Cancelled,0
R81401,Ryan Perez,Croatia,2023-01-13 00:00:00,2023-01-18 00:00:00,Convertible,In-Store,321.41,Paid,Not Cancelled,618.41
R07597,Eric Shea,Seychelles,2023-12-22 00:00:00,2023-12-22 00:00:00,Hatchback,Online,76.49,Paid,Cancelled,0
R19330,Stephanie Adams,Sierra Leone,2023-03-25 00:00:00,2023-03-31 00:00:00,SUV,In-Store,423.71,Pending,Not Cancelled,581.71
R72089,Thomas Walker,Mali,2023-06-09 00:00:00,2023-06-13 00:00:00,Convertible,Third-party,208.94,Pending,Cancelled,0
R97499,Eric Rivera,India,2023-01-27 00:00:00,2023-01-30 00:00:00,Coupe,In-Store,207.63,Pending,Not Cancelled,-441.37
R34792,Matthew Johnson,Antigua and Barbuda,2023-07-28 00:00:00,2023-08-01 00:00:00,Convertible,In-Store,107.33,Pending,Not Cancelled,457.33
R36162,Jessica Mcmahon,United Arab Emirates,2023-02-19 00:00:00,2023-02-25 00:00:00,SUV,Third-party,205.09,Pending,Not Cancelled,-354.91
R41274,Tiffany Murphy,Brazil,2023-12-30 00:00:00,2024-01-02 00:00:00,Coupe,In-Store,332.11,Paid,Cancelled,0
R23734,Nathan Lane,Israel,2023-09-18 00:00:00,2023-09-23 00:00:00,Hatchback,In-Store,196.93,Pending,Cancelled,0
R53931,Paula Brown,Maldives,2023-05-25 00:00:00,2023-05-27 00:00:00,Coupe,Online,250.02,Pending,Cancelled,0
R80900,Helen Smith,Marshall Islands,2023-08-11 00:00:00,2023-08-12 00:00:00,Convertible,Third-party,346.71,Paid,Cancelled,0
R00174,Eric Pollard,India,2023-08-26 00:00:00,2023-08-30 00:00:00,Coupe,Online,237.21,Paid,Not Cancelled,161.21
R83689,Melinda Aguilar,Congo,2023-11-21 00:00:00,2023-11-23 00:00:00,SUV,In-Store,256.56,Pending,Cancelled,0
R12879,Kristen Freeman,Australia,2023-08-18 00:00:00,2023-08-21 00:00:00,Hatchback,In-Store,207.28,Paid,Not Cancelled,-321.72
R43677,Emily Lloyd,Chad,2023-11-30 00:00:00,2023-12-03 00:00:00,Sedan,Third-party,499.19,Paid,Not Cancelled,224.19
R60368,Mary Brooks,Antarctica (the territory South of 60 deg S),2023-08-21 00:00:00,2023-08-27 00:00:00,Hatchback,In-Store,140.15,Pending,Not Cancelled,520.15
R28456,Samantha Stevens,Tokelau,2023-07-10 00:00:00,2023-07-16 00:00:00,SUV,In-Store,480.11,Paid,Cancelled,0
R40708,Stephanie Silva,Montenegro,2023-12-07 00:00:00,2023-12-11 00:00:00,Coupe,Online,104.97,Pending,Cancelled,0
R43095,John Carpenter,French Southern Territories,2023-06-10 00:00:00,2023-06-10 00:00:00,Coupe,Third-party,57.04,Paid,Cancelled,0
R00867,Chad Castillo,Morocco,2023-01-18 00:00:00,2023-01-19 00:00:00,SUV,Third-party,409.18,Paid,Not Cancelled,463.18
R81253,Kathryn Martinez,Kuwait,2023-09-08 00:00:00,2023-09-12 00:00:00,Convertible,Third-party,78.86,Paid,Cancelled,0
R67677,Dennis Black,Netherlands Antilles,2023-04-29 00:00:00,2023-05-02 00:00:00,SUV,In-Store,215.23,Pending,Cancelled,0
R91080,Jason Martinez,Peru,2023-12-02 00:00:00,2023-12-03 00:00:00,Coupe,Online,86.72,Pending,Not Cancelled,165.72
R61431,Sandra Garcia,Poland,2023-07-19 00:00:00,2023-07-22 00:00:00,Convertible,Third-party,116.97,Pending,Not Cancelled,339.97
R78687,Dr. Johnny Green,Tonga,2023-10-06 00:00:00,2023-10-11 00:00:00,Sedan,Online,160.02,Pending,Cancelled,0
R96345,Amy Wilson,Macedonia,2023-08-31 00:00:00,2023-09-03 00:00:00,Coupe,Online,314.59,Pending,Cancelled,0
R60448,Ashley Moore,Kazakhstan,2023-07-04 00:00:00,2023-07-04 00:00:00,Coupe,Third-party,265.68,Pending,Not Cancelled,630.68
R02938,Jonathan Lloyd,Denmark,2023-09-25 00:00:00,2023-09-28 00:00:00,Sedan,Online,170.12,Paid,Cancelled,0
R57100,John White MD,Mongolia,2023-06-08 00:00:00,2023-06-08 00:00:00,Convertible,In-Store,464.77,Paid,Not Cancelled,223.77
R56991,Katelyn Manning,Senegal,2023-02-18 00:00:00,2023-02-24 00:00:00,Sedan,Online,241.31,Paid,Not Cancelled,-364.69
R08837,Justin Kramer,Aruba,2023-05-31 00:00:00,2023-06-05 00:00:00,Hatchback,In-Store,139.03,Paid,Not Cancelled,85.03
R61426,Connor Robbins,Wallis and Futuna,2023-09-21 00:00:00,2023-09-27 00:00:00,Convertible,Online,110.88,Paid,Cancelled,0
R76292,Andrew Spencer,Saint Helena,2023-08-22 00:00:00,2023-08-25 00:00:00,Convertible,In-Store,160.77,Paid,Cancelled,0
R06803,Eric Fox,Estonia,2023-10-16 00:00:00,2023-10-18 00:00:00,Coupe,Online,269.19,Paid,Cancelled,0
R34218,Sean Richardson,South Africa,2023-09-19 00:00:00,2023-09-21 00:00:00,Convertible,Online,307.69,Paid,Cancelled,0
R63540,Warren Miles,Nauru,2023-11-03 00:00:00,2023-11-05 00:00:00,Hatchback,Third-party,165.34,Paid,Cancelled,0
R50437,Michelle Garza,Qatar,2023-04-01 00:00:00,2023-04-01 00:00:00,SUV,In-Store,474.18,Paid,Cancelled,0
R54808,Carolyn Shaw,Italy,2023-11-28 00:00:00,2023-11-30 00:00:00,SUV,In-Store,352.25,Pending,Cancelled,0
R23779,Alison Simpson,Guyana,2023-12-25 00:00:00,2023-12-31 00:00:00,Sedan,In-Store,320.46,Paid,Not Cancelled,591.46
R17092,George Medina,Sweden,2023-02-21 00:00:00,2023-02-26 00:00:00,Hatchback,Third-party,281.04,Paid,Cancelled,0
R32685,Carolyn Dominguez,Antigua and Barbuda,2023-11-02 00:00:00,2023-11-06 00:00:00,Coupe,Online,271.88,Paid,Cancelled,0
R22733,Michael Smith,Ethiopia,2023-04-04 00:00:00,2023-04-08 00:00:00,SUV,Third-party,213.79,Pending,Not Cancelled,-176.21
R94888,Robert Meza,Antigua and Barbuda,2023-04-19 00:00:00,2023-04-24 00:00:00,SUV,In-Store,170.7,Paid,Not Cancelled,670.7
R54143,Ruth Vazquez,Albania,2023-05-09 00:00:00,2023-05-11 00:00:00,SUV,Third-party,106.52,Paid,Not Cancelled,242.52
R00660,Brittany Dixon,Angola,2023-01-04 00:00:00,2023-01-08 00:00:00,Sedan,Third-party,412.38,Pending,Not Cancelled,190.38
R74427,Danny Kim DDS,San Marino,2023-06-04 00:00:00,2023-06-04 00:00:00,Coupe,Third-party,323.13,Pending,Cancelled,0
R29641,Mackenzie Cox,Aruba,2024-01-03 00:00:00,2024-01-06 00:00:00,SUV,Third-party,269.24,Paid,Not Cancelled,-144.76
R27247,Matthew Bennett,Philippines,2023-05-25 00:00:00,2023-05-31 00:00:00,Sedan,Online,224.03,Pending,Not Cancelled,486.03
R34700,Jeremy Wyatt,Uzbekistan,2023-04-14 00:00:00,2023-04-14 00:00:00,Sedan,Online,199.02,Paid,Cancelled,0
R48118,Betty Wood,British Virgin Islands,2023-09-17 00:00:00,2023-09-21 00:00:00,Hatchback,Online,111.47,Paid,Cancelled,0
R03526,Kerry Barnes,Russian Federation,2023-11-22 00:00:00,2023-11-23 00:00:00,SUV,In-Store,297.65,Paid,Not Cancelled,347.65
R17132,Daniel Lopez,United Kingdom,2023-05-01 00:00:00,2023-05-05 00:00:00,Convertible,Online,291.06,Paid,Cancelled,0
R92980,Alexander Robinson,Romania,2023-12-05 00:00:00,2023-12-08 00:00:00,Convertible,In-Store,358.49,Pending,Cancelled,0
R08602,Robert King,Gabon,2023-06-14 00:00:00,2023-06-15 00:00:00,SUV,Online,137.64,Pending,Cancelled,0
R08490,Brenda Maddox,Tunisia,2023-05-25 00:00:00,2023-05-25 00:00:00,SUV,In-Store,192.47,Paid,Not Cancelled,32.47
R99994,Janice Russo,Albania,2023-10-20 00:00:00,2023-10-23 00:00:00,Sedan,In-Store,200.59,Paid,Not Cancelled,136.59
R15568,Gregory Webster Jr.,Suriname,2023-10-22 00:00:00,2023-10-26 00:00:00,Coupe,In-Store,129.33,Pending,Cancelled,0
R90022,Joseph King,New Zealand,2023-12-01 00:00:00,2023-12-01 00:00:00,Coupe,In-Store,109.98,Paid,Cancelled,0
R04050,Jennifer Hunt,Indonesia,2023-07-08 00:00:00,2023-07-11 00:00:00,Coupe,Online,159.08,Paid,Cancelled,0
R21465,Annette West,Benin,2023-10-20 00:00:00,2023-10-23 00:00:00,Sedan,In-Store,309.62,Pending,Cancelled,0
R96560,Amy Tucker,Timor-Leste,2023-08-02 00:00:00,2023-08-03 00:00:00,Sedan,Third-party,475.71,Pending,Cancelled,0
R37026,Leslie Bruce,Korea,2023-02-12 00:00:00,2023-02-18 00:00:00,Convertible,In-Store,374.92,Pending,Not Cancelled,-52.08
R44561,Jasmine Jones,Oman,2023-01-26 00:00:00,2023-02-01 00:00:00,Convertible,Online,436.38,Paid,Cancelled,0
R38232,Cheryl Tucker,Falkland Islands (Malvinas),2023-10-23 00:00:00,2023-10-29 00:00:00,Convertible,Online,162.66,Paid,Not Cancelled,22.66
R65484,Brittany Stephens,Taiwan,2023-05-26 00:00:00,2023-05-31 00:00:00,Convertible,In-Store,355.97,Pending,Not Cancelled,591.97
R28382,Bryan Chandler,Chad,2023-05-23 00:00:00,2023-05-29 00:00:00,Convertible,In-Store,279.38,Paid,Cancelled,0
R54894,Michele Thomas,Libyan Arab Jamahiriya,2023-03-20 00:00:00,2023-03-26 00:00:00,Hatchback,Online,346.26,Pending,Cancelled,0
R37987,Gina Spencer,Comoros,2023-08-12 00:00:00,2023-08-17 00:00:00,Sedan,In-Store,262.13,Pending,Not Cancelled,631.13
R83296,Teresa Foster,Tonga,2023-10-10 00:00:00,2023-10-13 00:00:00,SUV,In-Store,188.82,Pending,Not Cancelled,567.82
R38028,James West,Comoros,2023-12-26 00:00:00,2023-12-26 00:00:00,Coupe,In-Store,209.87,Pending,Not Cancelled,467.87
R32308,Christina Miller,Nauru,2023-12-22 00:00:00,2023-12-25 00:00:00,Hatchback,In-Store,457.76,Pending,Cancelled,0
R77180,Tammy Moreno,Gambia,2023-11-28 00:00:00,2023-12-03 00:00:00,Convertible,Online,424.33,Pending,Not Cancelled,172.33
R60234,Jessica Cook,Nigeria,2023-10-27 00:00:00,2023-10-30 00:00:00,Convertible,Third-party,224.19,Pending,Cancelled,0
R07825,Amanda Blankenship,Malawi,2023-02-28 00:00:00,2023-03-01 00:00:00,Convertible,Third-party,220.94,Paid,Cancelled,0
R01815,Ryan Fuller,Morocco,2023-05-10 00:00:00,2023-05-13 00:00:00,Sedan,Third-party,87.01,Pending,Not Cancelled,308.01
R04417,Natalie Lamb,Iraq,2023-09-07 00:00:00,2023-09-07 00:00:00,Hatchback,Online,391.47,Paid,Not Cancelled,125.47
R86991,Donald Yu,Saint Martin,2023-03-02 00:00:00,2023-03-04 00:00:00,Hatchback,Online,375.96,Pending,Cancelled,0
R91340,Ryan Grimes,Guinea-Bissau,2023-11-19 00:00:00,2023-11-21 00:00:00,Hatchback,Third-party,182.49,Paid,Cancelled,0
R00689,Amanda Johnson,Marshall Islands,2023-12-03 00:00:00,2023-12-04 00:00:00,Convertible,Third-party,263.5,Paid,Not Cancelled,520.5
R69062,Shelia Banks,Christmas Island,2023-12-30 00:00:00,2024-01-03 00:00:00,SUV,In-Store,342.36,Paid,Not Cancelled,524.36
R22719,James Miller,Libyan Arab Jamahiriya,2023-05-19 00:00:00,2023-05-22 00:00:00,Hatchback,Third-party,137.35,Paid,Not Cancelled,237.35
R08400,Chris Delacruz,Estonia,2023-10-26 00:00:00,2023-10-27 00:00:00,Coupe,In-Store,374.47,Pending,Cancelled,0
R18372,Emily Jordan,Belize,2023-10-15 00:00:00,2023-10-19 00:00:00,Hatchback,Third-party,139.24,Pending,Cancelled,0
R79949,Stephanie Dennis,Myanmar,2023-10-01 00:00:00,2023-10-05 00:00:00,Coupe,Online,57.31,Pending,Cancelled,0
R37378,Paula Curtis,Niger,2023-07-21 00:00:00,2023-07-26 00:00:00,Sedan,Online,94.7,Paid,Cancelled,0
R78625,Jack Beasley,Algeria,2023-04-18 00:00:00,2023-04-24 00:00:00,SUV,Third-party,312.69,Paid,Not Cancelled,432.69
R02332,Ivan Harvey,Mali,2023-10-14 00:00:00,2023-10-14 00:00:00,Hatchback,In-Store,452.02,Pending,Not Cancelled,495.02
R91847,Dustin Cohen,Eritrea,2023-10-24 00:00:00,2023-10-28 00:00:00,Sedan,Third-party,336.25,Pending,Cancelled,0
R36260,Amber Lowe,Central African Republic,2023-06-08 00:00:00,2023-06-12 00:00:00,Hatchback,In-Store,319.1,Paid,Not Cancelled,242.1
R69074,Tammy Horne,Guam,2023-05-21 00:00:00,2023-05-26 00:00:00,Hatchback,Online,248.95,Paid,Not Cancelled,-398.05
R91374,Katherine Figueroa,India,2023-07-21 00:00:00,2023-07-24 00:00:00,Sedan,Online,166.82,Pending,Cancelled,0
R52120,Fernando Richardson,Trinidad and Tobago,2023-01-11 00:00:00,2023-01-15 00:00:00,SUV,In-Store,57.73,Pending,Cancelled,0
R06311,Tiffany Howard,Tanzania,2023-07-26 00:00:00,2023-08-01 00:00:00,SUV,Online,327.21,Paid,Not Cancelled,781.21
R90864,Gina Stewart,Timor-Leste,2023-08-16 00:00:00,2023-08-19 00:00:00,Coupe,In-Store,336.75,Pending,Cancelled,0
R47656,Daniel Grant,Nauru,2023-05-25 00:00:00,2023-05-30 00:00:00,SUV,In-Store,152.16,Paid,Cancelled,0
R90854,William Rogers,Saint Kitts and Nevis,2023-11-15 00:00:00,2023-11-18 00:00:00,SUV,Third-party,344.06,Paid,Cancelled,0
R10948,Alfred Hughes MD,Kuwait,2023-02-23 00:00:00,2023-02-24 00:00:00,Convertible,In-Store,465.92,Paid,Not Cancelled,881.92
R97363,Alicia Hayes,Japan,2023-10-26 00:00:00,2023-10-28 00:00:00,SUV,Third-party,341.84,Paid,Not Cancelled,380.84
R22040,Anthony Marks,Mauritius,2023-07-07 00:00:00,2023-07-11 00:00:00,Hatchback,In-Store,296.19,Pending,Cancelled,0
